profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/daliapowers,"Today, Memorial Hermann Health System officially launched Epic with our first wave of users. Thanks to the efforts of over 2,000 team members and our partners at Epic, we're transforming the experience across our medical group, affiliated practices, clinics, pharmacies, and employer solutions with a transformed experience that will help improve the care we deliver to our patients.

This extensive, two-year journey has touched nearly every part of our organization, marking one of the most significant transformations in my career. I'm eager to see the positive changes as we settle into operational efficiency and our patients engage with new digital experiences.

Congratulations to everyone involved, especially Amanda Hammel and Rick Lyman, DSL, MBA for their pivotal roles in guiding this effort. #EPICTransition #DigitalInnovation #PatientExperience",https://www.linkedin.com/in/daliapowers,"Innovation,Customer Centricity",Personal/Public Pictures,Image,Dalia,Powers,Humana,Healthcare Payers,"Senior Vice President And Chief Information Officer Digital, Data And Analytics",2024-07-01 17:15,https://www.linkedin.com/feed/update/urn:li:activity:7202540167046328320,https://media.licdn.com/dms/image/D5622AQGOa0khmVXhog/feedshare-shrink_800/0/1716425289189?e=1722470400&v=beta&t=Z9x01hmxnANP5tkgmm8ULVXcqglX7bN-pMXSPUQsfQQ,,,,,1082,60,9,1mo,Well done! Congratulations!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7199209477433090048/?commentUrn=urn:li:comment:(ugcPost:7199209477433090048,7202540136310427648)&dashcommentUrn=(7199209477433090048,urn:li:ugcPost:7199209477433090048)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7199209477433090048,Dalia Powers commented on this,,,2024-05-23 00:48,,,,,,,,,Thursday,4:48 AM,5/23/2024,,,,,,,,,
https://www.linkedin.com/in/fgpadilha/,"Welcome Wellhub!

One of the best things here is thinking long term. This has allowed us to make some bold moves in the past, like:
- Only focusing on B2B (working with Clients to offer Wellhub as a benefit to employees)
- Upgrading all subscribers to a new micro-services tech platform (that engages more people with wellbeing and increases check-ins)
- Investing in digital partnerships to complement the amazing offering we have with in person fitness and wellness partners!

And now, changing the name of the entire business to Wellhub. An obvious decision considering a multi-year perspective.

Got my welcome to Wellhub kit today!

It's day 1.

I'm feeling fresh to takle our mission to make every company a wellness company and help employees check-in with their wellbeing everyday.

#justthebeginning",https://www.linkedin.com/in/fgpadilha/,Innovation,Personal/Public Pictures,Image,Frederico,Padliha,Capital One,Banking,Head of Strategy for Enterprise Product and Experience,2024-07-01 15:48,https://www.linkedin.com/feed/update/urn:li:activity:7201815488841101312,https://media.licdn.com/dms/image/D4E22AQFp4ULPjbYBQw/feedshare-shrink_800/0/1717015138188?e=1722470400&v=beta&t=obPPFLna3vey1FEH5GK7d2NT4Yl67ujqrBIxmbwEeG8,,,,,923,21,2,1mo,,,,Frederico Padilha likes this,,,2024-05-30 05:23,,,,,,,,,Thursday,9:23 AM,5/30/2024,,,,,,,,,
https://www.linkedin.com/in/fgpadilha/,"Working alongside Nico Barawid is a privilege on many fronts, not least because of his elegance of writing & thinking which shapes our product every day. Here, he shares some of the context we’re working within at Tunic Pay and the importance of the industry coming together around fraud prevention in real-time payments.",https://www.linkedin.com/in/fgpadilha/,"Digital Transformation,Innovation",news article,Article,Frederico,Padliha,Capital One,Banking,Head of Strategy for Enterprise Product and Experience,2024-07-01 15:48,https://www.linkedin.com/feed/update/urn:li:activity:7203385471853326336,,,,,checked,22,0,0,4w,,,https://www.thisweekinfintech.com/ukeu030624/,Frederico Padilha likes this,,,2024-06-03 13:22,,,,,,,,,Monday,5:22 PM,6/3/2024,,,,,,,,,
https://linkedin.com/in/amylanducci/,"Earlier this month, I was delighted to join Jonathan Workman and the #HaleonNE team in Brentford (UK), alongside Brian McNamara, Tobias Hestler, Ed Petter and Filippo Lanzi as part of our Northern Europe Business Unit visit. It was lovely to meet so many great colleagues in person and I was truly impressed to see the passion and commitment to meet everyday consumer needs across our diverse markets.

I also really enjoyed having the opportunity to tour our state-of-the-art Shopper Science Lab, which harnesses industry-leading technology and unlocks deep consumer and shopper insights to help us bring our latest innovations to life in store and transform the way shoppers interact with our brands. Thanks for having us #HaleonNE!",https://linkedin.com/in/amylanducci/,Innovation,Personal/Public Pictures,Image,Amy,Lucci,3M,Consumer & Industrial Products,"Chief Information and Digital Officer, Health Care Business",2024-07-01 16:29,https://www.linkedin.com/feed/update/urn:li:activity:7204163444038582272,https://media.licdn.com/dms/image/D4E22AQEXV9KV9QyB2A/feedshare-shrink_800/0/1717000832543?e=1722470400&v=beta&t=3z9TdR7xM-nAMzt9q0wWJLX7m9k_hFphstbgnaDcq3E,,,,,178,2,2,1mo,,,,Amy Landucci likes this,,,2024-06-05 16:53,,,,,,,,,Wednesday,8:53 PM,6/5/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"An excellent panel discussion about #DigitalTransformation as a #Strategy for #Sustainability at Digital Transformation Week Conference. Thanks to Subject Matter Experts and digital transformation leaders Saumya Vardhan, Kamala Manju Kesavan, and Stephen Ma in sharing their insights and experiences.
The main focus of this panel was on developing #Human-Centered Design #TechnologyEcosystem to shift from compliance ( meeting minimum standards) to  regeo( capacity building and living whole system thinking), and shift from #TechnologicalSustainability to #EcologicalSustainability to accomplish #ESG(enviromental, social, and governance) goals through digital transformation. Likewise, our panel emphasized the financial benefits in all organizations.
Our panel outcome: Creating a digital Technology Ecosystem that embraces Sustainability and regenerative solutions to build a better future for the current residents of our #planet 🌍, for our next #generations, and all #beings. 👫🌈☁️🌎🪐🌴🌲🪸🐬🦍🐢🕷️🐍🦒🕊️🦢
Special thanks to Rosie Fletcher for the invitation and for organizing this high-end event. I'm eagerly looking forward to the following chapters of the digital transformation arena and the opportunities they will bring to meet and learn from all of you.
Yahoo Ulta Beauty International Society for Telemedicine & eHealth Sofia University Digital Transformation Week
#DigitalTransformationWeek",https://www.linkedin.com/in/mastephen/,"Human-centered design,Innovation",Personal/Public Pictures,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7204908404652322818,https://media.licdn.com/dms/image/D5622AQEXIx-8RWUu-Q/feedshare-shrink_800/0/1719128655097?e=1722470400&v=beta&t=pe1TGZzVFXViCPuxuPvznsPCoQk4D8O3urcSdfn3Yb4,,,,,46,7,0,3w,Fantastic panel!  Great hearing insights from you!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7204902594144567296/?commentUrn=urn:li:comment:(ugcPost:7204902594144567296,7204908390806945792)&dashcommentUrn=(7204902594144567296,urn:li:ugcPost:7204902594144567296)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7204902594144567296,Stephen Ma commented on this,,,2024-06-07 17:50,,,,,,,,,Friday,9:50 PM,6/7/2024,,,,,,,,,
https://www.linkedin.com/in/robertalschwartz/,"This article is written by Scott Ulrich, MBA, CHFP, CRCR, VP Finance at Houston Methodist Hospital, about our process of investing in innovation initiatives.",https://www.linkedin.com/in/robertalschwartz/,Innovation,linkedin article/newsletter,Article,Roberta,Schwartz,Houston Methodist,Healthcare Providers,EVP and Chief Innovation Officer,2024-07-01 17:38,https://www.linkedin.com/feed/update/urn:li:activity:7207003804356014082,https://media.licdn.com/dms/image/D5612AQH1oxmhSZEdSA/article-cover_image-shrink_423_752/0/1718056364843?e=1725494400&v=beta&t=7eqXSO3EMpLJV5EggFRuoa6f1WPOjzFrtS7hRUn5-Qs,,,,,137,8,6,2w,,,https://www.linkedin.com/pulse/process-investing-health-care-ai-innovation-roberta-schwartz-zztlc?trackingId=DosxmzyRuOLgXenZg%2Fb0Ow%3D%3D,Post,,,2024-06-13 13:00,,,,,,,,,Thursday,5:00 PM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,"Putting together a RAG Solution is easy with the tools available. But why do 90% fail and fall into the POC Valley of Death
1) Data Completeness, Data Quality and Chunking Strategy
2) Add other metadata and structured data as needed for context
3) Embedding Storage for context passed to LLMs
4) LLM Hallucination - This is the only thing people talk about
5) Not considering multiple data dimensions needed for full context

Contact Alexander Stufflebeam, FSA, CERA Rajesh Iyer Pinaki Bhagat Ashvin Parmar and rest  of our team Capgemini Data and AI Capgemini Financial Services",https://www.linkedin.com/in/santoshmenon/,Innovation,post,Text,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7207713239877464064,,,,,,21,5,0,2w,,,,Santosh Menon likes this,,,2024-06-15 11:59,,,,,,,,,Saturday,3:59 PM,6/15/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,"Our Rigid Paper Container team met with global brand owners and industry leaders to discuss circularity in recycling during the two-day Sustainability in Packaging Asia forum in Singapore last week. We showcased a variety of our innovative, sustainable products, such as our popular EnviroCan® container.

Designed for recycling, EnviroCan offers customizable paper bottom solutions and sealing technology to advance and promote consumer recycling. If you missed us in Singapore, you can still meet to discuss EnviroCan and other innovative solutions here https://lnkd.in/ezkuWs43. Hope to see everyone again next year!

#BetterPackagingBetterLife #Recyclability #FoodPackaging #PackagingDesign #PackagingInnovation #PackagingIndustry #CircularEconomy #Sustainability #SustainabilityInPackagingAsia2024 #EcoFriendlyPackaging #Sustainablepackaging
#packagingmaterials #circulareconomy #DesignForRecycling #D4RPackaging",https://www.linkedin.com/in/santoshmenon/,"Innovation,Product Development",,Image,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7208508192115306496,https://media.licdn.com/dms/image/D4E10AQGky1f3sMB3BQ/image-shrink_800/0/1718641023490?e=1720458000&v=beta&t=3ZpPhys1VwL_QrJo6FYKJQwVwELnPv4wIjaFFCGqkVM,,,,,119,1,2,2w,,,,Santosh Menon likes this,,,2024-06-17 16:38,,,,,,,,,Monday,8:38 PM,6/17/2024,,,,,,,,,
https://www.linkedin.com/in/ben-rottinghaus/,"The Fifth Third Bank team ignites innovation at the 1819 Learning Lab, a space dedicated to empowering collaboration and curiosity.  🧩

Thinking of taking your team to the next level?🚀 DM us to learn how the 1819 Learning Lab can spark creativity within YOUR team!

#Innovation #Collaboration #Teamwork #1819LearningLab #1819InnovationHub",https://www.linkedin.com/in/ben-rottinghaus/,Innovation,video,Video (LinkedIn Source),Ben,Rottinghouse,FifthThird,Banking,"SVP, Senior Director of Data Management & Engineering",2024-07-01 15:57,https://www.linkedin.com/feed/update/urn:li:activity:7208423095290777600,https://media.licdn.com/dms/image/D5610AQFdPqPmCJmghw/ads-video-thumbnail_720_1280/0/1718118027472?e=1720454400&v=beta&t=JkYDydzd8Vp53V2hNCRIFLPhC31hEdcRyXxZud0y1CU,,,,,49,1,1,2w,,,,Ben Rottinghaus loves this,,,2024-06-17 10:59,blob:https://www.linkedin.com/d8490455-0e61-46fb-86e0-8a680a805b6b,,,,,,,,Monday,2:59 PM,6/17/2024,,,,,,,,,
https://www.linkedin.com/in/tonybender/,"Flashback to last week when Ranjita Iyer, Jess Turner and I sat down with our excellent moderator, Marines Mendez to discuss the future of #MastercardServices, as we bring the businesses together. #Data #Analytics #Loyalty #Personalization #Fraud #Cyber #OpenBanking #Mastercard",https://www.linkedin.com/in/tonybender/,Innovation,,Image,Tony,Bender,Culligan,Consumer & Industrial Products,Global CIO,2024-07-01 16:36,https://www.linkedin.com/feed/update/urn:li:activity:7208500046340710400,https://media.licdn.com/dms/image/D4E22AQGyH4kNXMs7Aw/feedshare-shrink_800/0/1718626535042?e=1722470400&v=beta&t=NCUcSYDDmbmMo3QV9tojViJFU20RA5BwdGsUj3YhWjc,,,,,70,1,0,2w,,,,Tony Bender likes this,,,2024-06-17 16:05,,,,,,,,,Monday,8:05 PM,6/17/2024,,,,,,,,,
