profileUrl,postContent,Linked Record Field,Themes,Content Format,type,First Name (from Linked Record Field),Last Name (from Linked Record Field),Company (from Linked Record Field),Industry (from Linked Record Field),Title (from Linked Record Field),timestamp,postUrl,imgUrl,Created/Cultivated/Curated,error,Subthemes,Thought Leadership?,likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,Weekday,Time of Post,Date of Post,Day of the Week,3/24-4/23?,Posts vs Engagements,Hour of Post,Month of Post,4/23-5/23?,documentTitle,documentPageCount,thought leadership
https://www.linkedin.com/in/daliapowers,"Today, Memorial Hermann Health System officially launched Epic with our first wave of users. Thanks to the efforts of over 2,000 team members and our partners at Epic, we're transforming the experience across our medical group, affiliated practices, clinics, pharmacies, and employer solutions with a transformed experience that will help improve the care we deliver to our patients.

This extensive, two-year journey has touched nearly every part of our organization, marking one of the most significant transformations in my career. I'm eager to see the positive changes as we settle into operational efficiency and our patients engage with new digital experiences.

Congratulations to everyone involved, especially Amanda Hammel and Rick Lyman, DSL, MBA for their pivotal roles in guiding this effort. #EPICTransition #DigitalInnovation #PatientExperience",https://www.linkedin.com/in/daliapowers,"Innovation,Customer Centricity",Personal/Public Pictures,Image,Dalia,Powers,Humana,Healthcare Payers,"Senior Vice President And Chief Information Officer Digital, Data And Analytics",2024-07-01 17:15,https://www.linkedin.com/feed/update/urn:li:activity:7202540167046328320,https://media.licdn.com/dms/image/D5622AQGOa0khmVXhog/feedshare-shrink_800/0/1716425289189?e=1722470400&v=beta&t=Z9x01hmxnANP5tkgmm8ULVXcqglX7bN-pMXSPUQsfQQ,,,,,1082,60,9,1mo,Well done! Congratulations!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7199209477433090048/?commentUrn=urn:li:comment:(ugcPost:7199209477433090048,7202540136310427648)&dashcommentUrn=(7199209477433090048,urn:li:ugcPost:7199209477433090048)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7199209477433090048,Dalia Powers commented on this,,,2024-05-23 00:48,,,,,,,,,Thursday,4:48 AM,5/23/2024,,,,,,,,,
https://www.linkedin.com/in/jordansheila/,"I had the privilege of representing Honeywell #Futureshapers at the World Economic Forum's #AI Governance Alliance meeting and Global Technology Retreat last week in San Francisco. It was a meaningful time to connect with so many peers from across the world and discuss how we are leveraging this breakthrough technology to improve customer experiences, create value and radically change education and healthcare. We are just at the beginning and I’m excited about what’s to come!",https://www.linkedin.com/in/jordansheila/,Customer Centricity,Personal/Public Pictures,Image,Sheila,Jordan,Honeywell,Consumer & Industrial Products,"Senior Vice President, Chief Digital Technology Officer at Honeywell",2024-07-01 16:41,https://www.linkedin.com/feed/update/urn:li:activity:7203450560451129346,https://media.licdn.com/dms/image/D4E22AQEMDSG6Sl7NZw/feedshare-shrink_800/0/1717436445701?e=1722470400&v=beta&t=0urn34YG5xpvD0ozhENJdofXVxF9sTucvtCmtfdsRZw,,,,,444,9,1,3w,,,,Post,,,2024-06-03 17:40,,,,,,,,,Monday,9:40 PM,6/3/2024,,,,,,,,,
https://www.linkedin.com/in/romena-akhter-0583015/,"Spent a great day in Mexicali with our orthodontic operations team. Their dedication and commitment to our customers is an incredible example of our core value, Customer Centricity. #Envista #EnvistaHoldingsCorporation #Ormco #CustomerCentricity #EBS #EnvistaBusinessSystem",https://www.linkedin.com/in/romena-akhter-0583015/,Customer Centricity,Personal/Public Pictures,Image,Romena,Akhter,3M,Consumer & Industrial Products,"Vice President, Digital Transformation",2024-07-01 16:30,https://www.linkedin.com/feed/update/urn:li:activity:7204883185036402688,https://media.licdn.com/dms/image/D5622AQHFio6v9-mslQ/feedshare-shrink_800/0/1717765287202?e=1722470400&v=beta&t=LkT8F9jIsFrU7mCP2m3pnloIKVzcEtN2MyL58c0cxsU,,,,,468,7,6,3w,,,,Romena Akhter loves this,,,2024-06-07 16:33,,,,,,,,,Friday,8:33 PM,6/7/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",https://www.linkedin.com/in/mastephen/,Customer Centricity,,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7206373968084156416,https://media.licdn.com/dms/image/D4E22AQG_608bJEiHLA/feedshare-shrink_800/0/1719143429122?e=1722470400&v=beta&t=SzsNZVdwRuw4colwQdAK2yY5AAeIrvQa8SYsZdkwWHM,,,,,94,17,1,2w,Saumya Vardhan Likewise!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304/?commentUrn=urn:li:comment:(ugcPost:7206312178075746304,7206373952883961856)&dashcommentUrn=(7206312178075746304,urn:li:ugcPost:7206312178075746304)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304,Stephen Ma replied to Saumya Vardhan’s comment on this,,,2024-06-11 15:11,,,,,,,,,Tuesday,7:11 PM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",https://www.linkedin.com/in/mastephen/,Customer Centricity,,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7206473051297693696,https://media.licdn.com/dms/image/D4E22AQG_608bJEiHLA/feedshare-shrink_800/0/1719143429122?e=1722470400&v=beta&t=SzsNZVdwRuw4colwQdAK2yY5AAeIrvQa8SYsZdkwWHM,,,,,94,17,1,2w,Glad you enjoyed it!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304/?commentUrn=urn:li:comment:(ugcPost:7206312178075746304,7206473019630718976)&dashcommentUrn=(7206312178075746304,urn:li:ugcPost:7206312178075746304)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304,Stephen Ma replied to Nitin Aggarwal’s comment on this,,,2024-06-11 15:11,,,,,,,,,Tuesday,7:11 PM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",https://www.linkedin.com/in/mastephen/,Customer Centricity,,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7207192447838228481,https://media.licdn.com/dms/image/D4E22AQG_608bJEiHLA/feedshare-shrink_800/0/1719143429122?e=1722470400&v=beta&t=SzsNZVdwRuw4colwQdAK2yY5AAeIrvQa8SYsZdkwWHM,,,,,94,17,1,2w,Thanks Malahat!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304/?commentUrn=urn:li:comment:(ugcPost:7206312178075746304,7207186881325715458)&dashcommentUrn=(7206312178075746304,urn:li:ugcPost:7206312178075746304)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304,Stephen Ma replied to Malahat Qureshi’s comment on this,,,2024-06-11 15:11,,,,,,,,,Tuesday,7:11 PM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",https://www.linkedin.com/in/mastephen/,Customer Centricity,,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7206337554487373824,https://media.licdn.com/dms/image/D4E22AQG_608bJEiHLA/feedshare-shrink_800/0/1719143429122?e=1722470400&v=beta&t=SzsNZVdwRuw4colwQdAK2yY5AAeIrvQa8SYsZdkwWHM,,,,,94,17,1,2w,"Yes, it was really great to meet Manav!","https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304/?commentUrn=urn:li:comment:(ugcPost:7206312178075746304,7206337507444080641)&dashcommentUrn=(7206312178075746304,urn:li:ugcPost:7206312178075746304)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7206312178075746304,Stephen Ma replied to Aditya K.’s comment on this,,,2024-06-11 15:11,,,,,,,,,Tuesday,7:11 PM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/mastephen/,"Last week, I had the pleasure of presenting the keynote on Enterprise Architecture Evolution for TechEx Events Intelligent Automation Conference & Digital Transformation Week!  I also had the honor of chairing a panel on Customer Experience to Human Experience and discuss Digital Transformation as a strategy for sustainability as a panelist. It's been a year since I was last in Silicon Valley and it's nice to explore the latest and greatest at this event!

Thank you to my fellow panelists for the engaging discussions! Manav Khatri Saydulu Kolasani, Abhishek Nayak, Yannick Connan, Gopi Polavarapu, Saumya Vardhan, Kamala Manju Kesavan, Dina Ziadlou, D.M.

#fullstackarchitect",https://www.linkedin.com/in/mastephen/,Customer Centricity,,Image,Stephen,Ma,Walgreens,Healthcare Payers,"Acting Chief Architect, Enterprise Architecture",2024-07-01 17:26,https://www.linkedin.com/feed/update/urn:li:activity:7206312179258540034,https://media.licdn.com/dms/image/D4E22AQG_608bJEiHLA/feedshare-shrink_800/0/1719143429122?e=1722470400&v=beta&t=SzsNZVdwRuw4colwQdAK2yY5AAeIrvQa8SYsZdkwWHM,,,,,94,17,1,2w,,,,Post,,,2024-06-11 15:11,,,,,,,,,Tuesday,7:11 PM,6/11/2024,,,,,,,,,
https://www.linkedin.com/in/peternanos/,"For over 20 years, Mirada Medical has delivered cutting edge technology to the market.  Mirada goes beyond simple detection, because our customers, radiologists, are asked for more than simple detection.  Radiologists must communicate their findings to treating physicians.  Mirada goes the extra mile by not only helping radiologists find the disease, we also help radiologists communicate the findings through annotations that mirror clinical practice.

That depth of industry expertise is what sets Mirada apart. Julien Willaime and Georgia Ionescu, PhD and the rest of our team continues to push the boundary for our customers.",https://www.linkedin.com/in/peternanos/,Customer Centricity,,Article,Peter,Nanos,Duly,Healthcare Providers,VP EMR,2024-07-01 17:34,https://www.linkedin.com/feed/update/urn:li:activity:7206832344085745665,,,,,,22,3,0,3w,,,https://www.mirada-medical.com/snmmi24-poster,Peter Nanos likes this,,,2024-06-13 01:38,,,,,,,,,Thursday,5:38 AM,6/13/2024,,,,,,,,,
https://www.linkedin.com/in/santoshmenon/,"Customers like you trust Sonoco, because our teams are exceptional. John Rossetti is just one of Sonoco’s many technical team experts. He uses his 27 years of specialized experience to train core winder operators, select corestock products for specific applications and more.

Read more about John and his team looking out for customers on our blog: https://lnkd.in/eGfqRVz6

#PeopleBuildBusinesses #CustomerExperience",https://www.linkedin.com/in/santoshmenon/,Customer Centricity,,Article,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,2024-07-01 16:54,https://www.linkedin.com/feed/update/urn:li:activity:7207189040452751360,,,,,,59,5,0,2w,,,https://www.sonoco.com/insights/improve-your-tissue-converting-operations-market-leading-talent-and-technology,Santosh Menon likes this,,,2024-06-14 01:16,,,,,,,,,Friday,5:16 AM,6/14/2024,,,,,,,,,
